Simulation,Instance,Vertices,Sparsity,Edges,Size,Density,Method,status,Actual Optimal Coloring,Optimal Coloring,Solution Time,Gap,Complexity
3,15_Vertices_0.6_Sparsity,15,0.6,44,105.0,0.41904761904761906,lp,Optimal Feasible,6.0,1.999999999992344,0.034590721130371094,66.66666666679427,10.5
3,15_Vertices_0.6_Sparsity,15,0.6,44,105.0,0.41904761904761906,sdp,Optimal Feasible,6.0,2.294434175775812,0.6021325588226318,61.759430403736474,12.91
3,15_Vertices_0.6_Sparsity,15,0.6,44,105.0,0.41904761904761906,mip,Optimal Feasible,6.0,6.0,1.2066760063171387,0.0,10.5
3,15_Vertices_0.6_Sparsity,15,0.6,44,105.0,0.41904761904761906,lp,Optimal Feasible,6.0,1.999999999992344,0.034590721130371094,66.66666666679427,10.5
3,15_Vertices_0.6_Sparsity,15,0.6,44,105.0,0.41904761904761906,sdp,Optimal Feasible,6.0,2.294434175775812,0.6021325588226318,61.759430403736474,12.91
3,15_Vertices_0.6_Sparsity,15,0.6,44,105.0,0.41904761904761906,qesdp,Optimal Feasible,6.0,6.819094977308164,9.439311742782593,-13.651582955136066,15.16
3,15_Vertices_0.8_Sparsity,15,0.8,21,105.0,0.2,mip,Optimal Feasible,4.0,4.0,0.47286415100097656,0.0,5.7
3,15_Vertices_0.8_Sparsity,15,0.8,21,105.0,0.2,mip,Optimal Feasible,4.0,4.0,0.47286415100097656,0.0,5.7
3,15_Vertices_0.8_Sparsity,15,0.8,21,105.0,0.2,lp,Optimal Feasible,4.0,1.9999999999143339,0.045655250549316406,50.000000002141654,5.7
3,15_Vertices_0.8_Sparsity,15,0.8,21,105.0,0.2,mip,Optimal Feasible,4.0,4.0,0.47286415100097656,0.0,5.7
3,15_Vertices_0.8_Sparsity,15,0.8,21,105.0,0.2,lp,Optimal Feasible,4.0,1.9999999999143339,0.045655250549316406,50.000000002141654,5.7
3,15_Vertices_0.8_Sparsity,15,0.8,21,105.0,0.2,sdp,Optimal Feasible,4.0,2.293694720029724,0.3338441848754883,42.65763199925689,8.11
3,15_Vertices_0.8_Sparsity,15,0.8,21,105.0,0.2,mip,Optimal Feasible,4.0,4.0,0.47286415100097656,0.0,5.7
3,15_Vertices_0.8_Sparsity,15,0.8,21,105.0,0.2,lp,Optimal Feasible,4.0,1.9999999999143339,0.045655250549316406,50.000000002141654,5.7
3,15_Vertices_0.8_Sparsity,15,0.8,21,105.0,0.2,sdp,Optimal Feasible,4.0,2.293694720029724,0.3338441848754883,42.65763199925689,8.11
3,15_Vertices_0.8_Sparsity,15,0.8,21,105.0,0.2,qesdp,Optimal Feasible,4.0,4.332023014957537,2.8779962062835693,-8.300575373938424,10.36
4,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,mip,Optimal Feasible,13.0,13.0,14.225482940673828,0.0,15.6
4,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,mip,Optimal Feasible,13.0,13.0,14.225482940673828,0.0,15.6
4,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,lp,Optimal Feasible,13.0,1.999999999864819,0.03936958312988281,84.61538461642448,15.6
4,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,mip,Optimal Feasible,13.0,13.0,14.225482940673828,0.0,15.6
4,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,lp,Optimal Feasible,13.0,1.999999999864819,0.03936958312988281,84.61538461642448,15.6
4,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,sdp,Optimal Feasible,13.0,2.3015227627121853,0.9879817962646484,82.2959787483678,18.01
4,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,mip,Optimal Feasible,13.0,13.0,14.225482940673828,0.0,15.6
4,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,lp,Optimal Feasible,13.0,1.999999999864819,0.03936958312988281,84.61538461642448,15.6
