Simulation,Instance,Vertices,Sparsity,Edges,Size,Density,Method,status,Actual Optimal Coloring,Optimal Coloring,Solution Time,Gap,Complexity
4,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,lp,Optimal Feasible,9.0,1.9999999957033543,0.01710367202758789,77.77777782551829,4.5
4,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,mip,Optimal Feasible,9.0,9.0,0.26306891441345215,0.0,4.5
4,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,lp,Optimal Feasible,9.0,1.9999999957033543,0.01710367202758789,77.77777782551829,4.5
4,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,sdp,Optimal Feasible,9.0,2.311618285366083,0.08197331428527832,74.3153523848213,5.61
4,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,mip,Optimal Feasible,9.0,9.0,0.26306891441345215,0.0,4.5
4,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,lp,Optimal Feasible,9.0,1.9999999957033543,0.01710367202758789,77.77777782551829,4.5
4,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,sdp,Optimal Feasible,9.0,2.311618285366083,0.08197331428527832,74.3153523848213,5.61
4,10_Vertices_0.2_Sparsity,10,0.2,37,45.0,0.8222222222222222,qesdp,Optimal Feasible,9.0,9.469894759791181,0.811349630355835,-5.221052886568679,18.61
4,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,mip,Optimal Feasible,9.0,9.0,0.28013014793395996,0.0,4.4
4,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,mip,Optimal Feasible,9.0,9.0,0.28013014793395996,0.0,4.4
4,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,lp,Optimal Feasible,9.0,1.9999999927378174,0.028031349182128906,77.7777778584687,4.4
4,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,mip,Optimal Feasible,9.0,9.0,0.28013014793395996,0.0,4.4
4,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,lp,Optimal Feasible,9.0,1.9999999927378174,0.028031349182128906,77.7777778584687,4.4
4,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,sdp,Optimal Feasible,9.0,2.3115816391102197,0.07930922508239746,74.31575956544201,5.51
4,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,mip,Optimal Feasible,9.0,9.0,0.28013014793395996,0.0,4.4
4,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,lp,Optimal Feasible,9.0,1.9999999927378174,0.028031349182128906,77.7777778584687,4.4
4,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,sdp,Optimal Feasible,9.0,2.3115816391102197,0.07930922508239746,74.31575956544201,5.51
4,10_Vertices_0.4_Sparsity,10,0.4,29,45.0,0.6444444444444445,qesdp,Optimal Feasible,9.0,9.17204086865443,0.8449022769927979,-1.911565207271436,16.91
4,10_Vertices_0.6_Sparsity,10,0.6,16,45.0,0.35555555555555557,mip,Optimal Feasible,4.0,4.0,0.13095307350158691,0.0,2.7
